marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,carburant,etiquette_energie,bonus(-)/malus(_),type_2
NISSAN,INTERSTAR Combi  2.8t 8PL L1H1 2.2dCi (100ch) BVR6,MJN7323PH053,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  2.8t 8PL L1H1 2.2dCi (120ch) BVR6,MJN7423PP051,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi  3.3t 5PL L1H1 2.2dCi (100ch) BVR6,MJN7323PZ168,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  3.3t 5PL L1H1 2.2dCi (120ch) BVR6,MJN7423P7166,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi  3.3t 6PL L1H1 2.2dCi (100ch) BVR6,MJN7323PQ159,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  3.3t 6PL L1H1 2.2dCi (120ch) BVR6,MJN7423PY157,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi  3.3t 8PL L1H1 2.2dCi (100ch) BVR6,MJN7323P8177,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  3.3t 8PL L1H1 2.2dCi (120ch) BVR6,MJN7423PG175,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi  L1H1 2.8t 9PL 2.2dCi (100ch) BVR6,MJN7323P7043,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  L1H1 2.8t 9PL 2.2dCi (120ch) BVR6,MJN7423PF041,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi 2.8t 6PL L1H1 2.2dCi (100ch) BVR6,MJN7323PC048,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi 2.8t 6PL L1H1 2.2dCi (120ch) BVR6,MJN7423PK046,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi 3.3t 9PL L1H1 2.2dCi (100ch) BVR6,MJN7323PT126,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi 3.3t 9PL L1H1 2.2dCi (120ch) BVR6,MJN7423P1124,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi L1H1 2.8t 5/2PL L1H1 2.2dCi (100ch) BVR6,MJN7323PM058,8.0,74.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi L1H1 2.8t 5/2PL L1H1 2.2dCi (120ch) BVR6,MJN7423PU056,8.0,88.0,A 6,9.8,7.5,8.3,219.0,GO,F,  1600,MJN7423P
PEUGEOT,BOXER III COMBI 2.2HDi (120 ch) CONFORT L1/H1,MPE5413E2370,8.0,88.0,M 6,10.1,7.3,8.3,219.0,GO,F,  1600,MPE5413E
RENAULT,MASTER Combi  L2H2 2.8t 9PL 2.5DCI (120ch) QUICKSHIFT6,MRE7413MF778,8.0,84.0,A 6,9.8,7.4,8.3,219.0,GO,F,  1600,MRE7413M
RENAULT,MASTER Combi I  L2H2 3.5t 9PL 2.5DCI (120ch) QUICKSHIFT6,MRE7413MJ781,8.0,84.0,A 6,9.8,7.4,8.3,219.0,GO,F,  1600,MRE7413M
VOLKSWAGEN,CALIFORNIA BEACH 2.5 TDI (130ch),MVW55J3NRZ87,9.0,96.0,M 6,10.9,6.8,8.3,219.0,GO,F,  1600,MVW55J3N
VOLKSWAGEN,CARAVELLE longue 2.5 TDI (130ch) FAP,MVW55J3F1O80,9.0,96.0,M 6,10.9,6.8,8.3,219.0,GO,F,  1600,MVW55J3F
VOLKSWAGEN,MULTIVAN Confort et Carat 2.5 TDI (130ch),MVW55J3QTZ59,9.0,96.0,M 6,10.9,6.8,8.3,219.0,GO,F,  1600,MVW55J3Q
VOLKSWAGEN,MULTIVAN Startline 2.5 TDI (130ch),MVW55J3QSY86,9.0,96.0,M 6,10.9,6.8,8.3,219.0,GO,F,  1600,MVW55J3Q
VOLKSWAGEN,TRANSPORTER combi long 2.5 TDI (130ch) FAP,MVW55J3F3O64,9.0,96.0,M 6,10.9,6.8,8.3,219.0,GO,F,  1600,MVW55J3F
VOLVO,XC70 D5 (185ch) FAP BVA6,MVV8824TY040,12.0,136.0,A 6,10.5,7.0,8.3,219.0,GO,F,  1600,MVV8824T
VOLVO,XC90 D5 FAP BVM6 7PL,MVV6814SK652,12.0,136.0,M 6,10.7,6.9,8.3,219.0,GO,F,  1600,MVV6814S
VOLVO,XC90 Executive D5 FAP (185ch) BVM6 7PL,MVV6814SU953,12.0,136.0,M 6,10.7,6.9,8.3,219.0,GO,F,  1600,MVV6814S
BMW,X6 xDrive35d,MBM8954KS661,19.0,210.0,A 6,10.5,7.1,8.3,220.0,GO,F,  1600,MBM8954K
CHRYSLER,300C TOURING 3.0CRD BVA5,MC37912LC018,14.0,155.0,A 5,10.9,6.8,8.3,220.0,GO,F,  1600,MC37912L
CHRYSLER,300C TOURING 3.0CRD BVA5,MC37912LD019,14.0,155.0,A 5,10.9,6.8,8.3,220.0,GO,F,  1600,MC37912L
CHRYSLER,300C TOURING 3.0CRD BVA5,MC37912LE020,14.0,160.0,A 5,10.9,6.8,8.3,220.0,GO,F,  1600,MC37912L
CHRYSLER,300C TOURING 3.0CRD BVA5,MC37912LF021,14.0,160.0,A 5,10.9,6.8,8.3,220.0,GO,F,  1600,MC37912L
MERCEDES-BENZ,E 320 CDI 4 MATIC STATION WAGON BVA7 FAP,MMB89G4CYN60,15.0,165.0,A 5,11.0,6.8,8.3,220.0,GO,F,  1600,MMB89G4C
MERCEDES-BENZ,E 320 CDI 4 MATIC STATION WAGON BVA7 FAP,MMB89G4CZN61,15.0,165.0,A 5,11.0,6.8,8.3,220.0,GO,F,  1600,MMB89G4C
MERCEDES-BENZ,E 320 CDI 4X STATION WAGON BVA5,MMB89T4CB571,15.0,165.0,A 5,11.0,6.8,8.3,220.0,GO,F,  1600,MMB89T4C
MERCEDES-BENZ,E 320 CDI 4X STATION WAGON BVA5,MMB89T4CC572,15.0,165.0,A 5,11.0,6.8,8.3,220.0,GO,F,  1600,MMB89T4C
MERCEDES-BENZ,S 320 CDI BVA7,MMB79T2KU903,15.0,173.0,A 7,11.6,6.4,8.3,220.0,GO,F,  1600,MMB79T2K
OPEL,VIVARO COMBI K2700 2.0 CDTI (115ch) BVM6,MPL54F3QB953,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MPL54F3Q
OPEL,VIVARO COMBI K2700 2.0 CDTI (115ch) BVM6,MPL54F3QJ960,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MPL54F3Q
OPEL,VIVARO COMBI K2700 2.0 CDTI (90ch) BVM6,MPL52F3QM966,7.0,66.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MPL52F3Q
RENAULT,TRAFIC COMBI 6PL L1H1 1.1t 2.0DCI (115ch),MRE5423LM475,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5423L
RENAULT,TRAFIC COMBI 6PL L1H1 1.1t 2.0DCI (90ch),MRE5223L6479,7.0,66.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC COMBI 6PL L1H1 1.2t 2.0DCI (115ch),MRE5423LR480,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5423L
RENAULT,TRAFIC COMBI 6PL L1H1 1.2t 2.0DCI (115ch),MRE5433L5069,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5433L
RENAULT,TRAFIC COMBI 6PL L1H1 1.2t 2.0DCI (90ch),MRE5223LQ488,7.0,66.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC COMBI 9PL L1H1 1.0t 2.0DCI (90ch),MRE5223LM459,7.0,66.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC COMBI 9PL L1H1 1t 2.0DCI (115ch),MRE5423L2455,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5423L
RENAULT,TRAFIC MINIBUS L1H1 1.0t 8PL 2.0DCI (115ch) BVM6,MRE5433LT287,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5433L
RENAULT,TRAFIC MINIBUS L1H1 1.0t 8PL 2.0DCI (90ch),MRE5233LP292,7.0,66.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5233L
RENAULT,TRAFIC MINIBUS L1H1 1.0t 9PL 2.0DCI (115ch)  BVM6,MRE5433LD296,8.0,84.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5433L
RENAULT,TRAFIC MINIBUS L1H1 1.0t 9PL 2.0DCI (90ch) BVM6,MRE5233LY301,7.0,66.0,M 6,10.0,7.2,8.2,220.0,GO,F,  1600,MRE5233L
AUDI,A6 ALLROAD V6 3.0 TDI (233ch) QUATTRO DPF,MAU69G4TS810,15.0,171.0,M 6,11.5,6.6,8.4,221.0,GO,F,  1600,MAU69G4T
CHRYSLER,VOYAGER 2.8L CRD LUXE BVA4,MC37606EA930,10.0,110.0,A 4,11.4,6.6,8.4,221.0,GO,F,  1600,MC37606E
RENAULT,KOLEOS 2.0DCI (150ch) FAP BVA 4x4,MRE8634VS245,10.0,110.0,A 6,10.5,7.0,8.3,221.0,GO,F,  1600,MRE8634V
VOLKSWAGEN,CARAVELLE longue 2.5 TDI (174ch) FAP,MVW57J3F9P76,11.0,128.0,M 6,10.6,7.2,8.4,221.0,GO,F,  1600,MVW57J3F
VOLKSWAGEN,MULTIVAN Confort et Carat 2.5 TDI (174ch),MVW57J3QPZ71,11.0,128.0,M 6,10.6,7.2,8.4,221.0,GO,F,  1600,MVW57J3Q
VOLKSWAGEN,TRANSPORTER combi long 2.5 TDI (174ch) FAP,MVW57J3F2P60,11.0,128.0,M 6,10.6,7.2,8.4,221.0,GO,F,  1600,MVW57J3F
AUDI,A6 AVANT V6 2.7 TDI (180ch) QUATTRO TIPTRONIC,MAU88G4KU565,12.0,132.0,A 6,11.5,6.6,8.4,222.0,GO,F,  1600,MAU88G4K
DODGE,NITRO 2.8L CRD BVM6,MB35704D6092,12.0,130.0,M 6,10.7,7.0,8.4,222.0,GO,F,  1600,MB35704D
DODGE,NITRO 2.8L CRD BVM6 FAP,MB35704D5091,12.0,130.0,M 6,10.7,7.0,8.4,222.0,GO,F,  1600,MB35704D
JEEP,CHEROKEE 2.8L CRD BVM FAP,MJ46704BP602,12.0,130.0,M 6,10.7,7.0,8.4,222.0,GO,F,  1600,MJ46704B
NISSAN,INTERSTAR Combi  2.8t 8PL L1H1 2.2dCi (145ch) bvr6,MJN7623P7146,10.0,107.0,A 6,9.8,7.6,8.4,222.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi  2.8t 8PL L2H2 2.2dCi (100ch) BVR6,MJN7323P5005,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  2.8t 8PL L2H2 2.2dCi (120ch) BVR6,MJN7423PB001,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi  3.5t 5PL L2H2 2.2dCi (100ch) BVR6,MJN7323PQ026,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  3.5t 5PL L2H2 2.2dCi (120ch) BVR6,MJN7423PY024,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi  3.5t 8PL L2H2 2.2dCi (100ch) BVR6,MJN7323PB011,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi  3.5t 8PL L2H2 2.2dCi (120ch) BVR6,MJN7423PJ009,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7423P
NISSAN,INTERSTAR Combi  L1H1 2.8t 9PL 2.5dCi (145ch) BVR6,MJN7623PY234,10.0,107.0,A 6,9.8,7.6,8.4,222.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi 2.8t 6PL L1H1 2.2dCi (145ch) BVR6,MJN7623PX136,10.0,107.0,A 6,9.8,7.6,8.4,222.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi 2.8t 6PL L2H2 2.2dCi (100ch) BVR6,MJN7313P9980,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7313P
NISSAN,INTERSTAR Combi 2.8t 6PL L2H2 2.2dCi (120ch) BVR6,MJN7413PF976,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7413P
NISSAN,INTERSTAR Combi 2.8t 9PL 2.2dCi (100ch) BVR6,MJN7313PF961,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7313P
NISSAN,INTERSTAR Combi 2.8t 9PL 2.2dCi (120ch) BVR6,MJN7413PL957,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7413P
NISSAN,INTERSTAR Combi 2.8t 9PL L1H1 2.2dCi (145ch) bvr6,MJN7623PJ121,10.0,107.0,A 6,9.8,7.6,8.4,222.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi 3.5t 6PL L2H2 2.2dCi (100ch) BVR6,MJN7313PF986,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7313P
NISSAN,INTERSTAR Combi 3.5t 6PL L2H2 2.2dCi (120ch) BVR6,MJN7413PN984,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7413P
NISSAN,INTERSTAR Combi 3.5t 9PL L2H2 2.2dCi (100ch) BVR6,MJN7313P0971,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7313P
NISSAN,INTERSTAR Combi 3.5t 9PL L2H2 2.2dCi (120ch) BVR6,MJN7413PX969,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7413P
NISSAN,INTERSTAR Combi L1H1 2.8t 5/2PL L1H1 2.2dCi (145ch) BVR6,MJN7623PD152,10.0,107.0,A 6,9.8,7.6,8.4,222.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi L1H1 2.8t 5/2PL L1H1 2.5dCi (145ch) BVR6,MJN7623PK256,10.0,107.0,A 6,9.8,7.6,8.4,222.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi L2H2 2.8t 5/2PL L2H2 2.2dCi (100ch) BVR6,MJN7323PK020,8.0,74.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7323P
NISSAN,INTERSTAR Combi L2H2 2.8t 5/2PL L2H2 2.2dCi (120ch) BVR6,MJN7423PQ016,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MJN7423P
OPEL,MOVANO 2.5L CDTI (120ch) Easytronic,MPL74D3L2464,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MPL74D3L
RENAULT,MASTER Combi L2H2 2.8t 9PL 2.5DCI (120ch) BVR6,MRE7423MH294,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MRE7423M
RENAULT,MASTER Combi L2H2 3.5t 9PL 2.5DCI (120ch) BVR6,MRE7423MT306,8.0,88.0,A 6,9.8,7.8,8.4,222.0,GO,F,  1600,MRE7423M
RENAULT,MASTER Minibus L1H1 3.2t 9PL 2.5DCI (120ch) QUICKSHIFT6,MRE7413MM785,8.0,84.0,A 6,10.0,7.7,8.4,222.0,GO,F,  1600,MRE7413M
AUDI,A6 V6 2.7 TDI (180ch) QUATTRO TIPTRONIC FAP,MAU88F2KE906,12.0,132.0,A 6,11.2,6.9,8.4,223.0,GO,F,  1600,MAU88F2K
AUDI,A6 V6 3.0 TDI (233ch) QUATTRO TIPTRONIC,MAU89G2KU629,15.0,171.0,A 6,12.0,6.1,8.3,223.0,GO,F,  1600,MAU89G2K
CITROEN,C5 2.7 HDi V6 (208 ch) FAP BVA6,MCT7812MC292,13.0,150.0,A 6,11.8,6.4,8.4,223.0,GO,F,  1600,MCT7812M
JEEP,WRANGLER 2.8L TD BVM6 FAP,MJ46701CN509,12.0,130.0,M 6,10.6,7.1,8.4,223.0,GO,F,  1600,MJ46701C
MERCEDES-BENZ,S 320 CDI LIMOUSINE BVA7,MMB79V2KP252,15.0,173.0,A 7,11.7,6.5,8.4,223.0,GO,F,  1600,MMB79V2K
MERCEDES-BENZ,S 320 CDI LIMOUSINE BVA7,MMB79V2KQ254,15.0,173.0,A 7,11.7,6.5,8.4,223.0,GO,F,  1600,MMB79V2K
PEUGEOT,407 2.7HDi 24V (204ch) BVA6 FAP,MPE7812PY300,13.0,150.0,A 6,11.7,6.5,8.4,223.0,GO,F,  1600,MPE7812P
PEUGEOT,607 V6 2.7HDi 24V (204ch) BVA6 FAP,MPE7812L9121,13.0,150.0,A 6,11.6,6.6,8.4,223.0,GO,F,  1600,MPE7812L
SSANGYONG,RODIUS 270 XDi BVM5 2WD,MSS5714DP765,11.0,121.0,M 5,11.4,7.2,8.8,223.0,GO,F,  1600,MSS5714D
AUDI,A6 V6 3.0 TDI (233ch) QUATTRO TIPTRONIC FAP,MAU89G2KV630,15.0,171.0,A 6,11.8,6.6,8.5,224.0,GO,F,  1600,MAU89G2K
AUDI,A8 V6 3.0 TDI (233ch) QUATTRO TIPTRONIC,MAU89G2B2416,15.0,171.0,A 6,12.0,6.4,8.4,224.0,GO,F,  1600,MAU89G2B
AUDI,A8 V6 3.0 TDI (233ch) QUATTRO TIPTRONIC,MAU89G2BY412,15.0,171.0,A 6,12.0,6.4,8.4,224.0,GO,F,  1600,MAU89G2B
CITROEN,JUMPER III COMBI MOYEN 14Q HDi 120,MCT5413EP102,9.0,88.0,M 6,10.2,7.5,8.5,224.0,GO,F,  1600,MCT5413E
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MG308,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MH309,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MM314,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MN315,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MW324,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MX325,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MY326,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
FIAT,DUCATO COMBI 3.0JTD BVA,MFT7723MZ327,10.0,115.5,A 6,10.0,7.6,8.5,224.0,GO,F,  1600,MFT7723M
KIA,CARNIVAL 2.9 CRDi BVA,MKA7804F3750,12.0,136.0,A 5,11.8,6.9,8.7,224.0,GO,F,  1600,MKA7804F
LAND ROVER,FREELANDER II 2.2TD BVA6,MLD8704D1691,11.0,118.0,A 6,11.0,6.8,8.5,224.0,GO,F,  1600,MLD8704D
LAND ROVER,FREELANDER II 2.2TD BVA6,MLD8704D8673,11.0,118.0,A 6,11.0,6.8,8.5,224.0,GO,F,  1600,MLD8704D
LAND ROVER,FREELANDER II 2.2TD BVA6 FAP,MLD8704DA675,10.0,112.0,A 6,11.0,6.8,8.5,224.0,GO,F,  1600,MLD8704D
MERCEDES-BENZ,R 280 CDI  BVA7 FAP,MMB78K4ZTT51,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
MERCEDES-BENZ,R 280 CDI  BVA7 FAP,MMB78K4ZUT43,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
MERCEDES-BENZ,R 280 CDI  BVA7 FAP,MMB78K4ZYT47,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
MERCEDES-BENZ,R 280 CDI  BVA7 FAP,MMB78K4ZZT39,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
MERCEDES-BENZ,R 280 CDI 4MATIC BVA7,MMB78K4Z1T77,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
MERCEDES-BENZ,R 280 CDI 4MATIC BVA7,MMB78K4Z2T69,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
MERCEDES-BENZ,R 280 CDI 4MATIC BVA7,MMB78K4ZWT81,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
MERCEDES-BENZ,R 280 CDI 4MATIC BVA7,MMB78K4ZXT73,12.0,140.0,A 7,11.0,7.0,8.5,224.0,GO,F,  1600,MMB78K4Z
NISSAN,PRIMASTAR Combi L1H1 2.0dCi (115ch),MJN5423QJ402,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MJN5423Q
NISSAN,PRIMASTAR Combi L1H1 2.0dCi (90ch),MJN5223Q1404,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MJN5223Q
OPEL,VIVARO COMBI K2900 2.0 CDTI (115ch) BVM6,MPL54F3Q7974,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MPL54F3Q
OPEL,VIVARO COMBI K2900 2.0 CDTI (90ch) BVM6,MPL52F3Q7976,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MPL52F3Q
OPEL,VIVARO TOUR 2.0 CDTI (115ch) BVM6,MPL54F3QF982,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MPL54F3Q
OPEL,VIVARO TOUR 2.0 CDTI (90ch) BVM6,MPL52F3QK989,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MPL52F3Q
PEUGEOT,BOXER III COMBI 2.2HDi (120 ch) CONFORT L2/H2,MPE5413E6374,9.0,88.0,M 6,10.2,7.5,8.5,224.0,GO,F,  1600,MPE5413E
RENAULT,TRAFIC COMBI 6PL L2H1 1.2t 2.0DCI (115ch),MRE5423LS481,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5423L
RENAULT,TRAFIC COMBI 6PL L2H1 1.2t 2.0DCI (90ch),MRE5223LR489,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC COMBI 9PL L1H1 1.0t 2.0DCI (90ch),MRE5223LZ497,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC COMBI 9PL L1H1 1.2t 2.0DCI (115ch),MRE5423L7460,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5423L
RENAULT,TRAFIC COMBI 9PL L1H1 1.2t 2.0DCI (115ch),MRE5433L3067,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5433L
RENAULT,TRAFIC COMBI 9PL L1H1 1.2t 2.0DCI (90ch),MRE5223LV468,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC COMBI 9PL L1H1 1t 2.0DCI (115ch),MRE5423LH495,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5423L
RENAULT,TRAFIC COMBI 9PL L2H1 1.2t 2.0DCI (115ch),MRE5423L8461,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5423L
RENAULT,TRAFIC COMBI 9PL L2H1 1.2t 2.0DCI (115ch),MRE5433L4068,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5433L
RENAULT,TRAFIC COMBI 9PL L2H1 1.2t 2.0DCI (115ch),MRE5433L6070,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5433L
RENAULT,TRAFIC COMBI 9PL L2H1 1.2t 2.0DCI (90ch),MRE5223LW469,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC PASSENGER,MRE5223L1474,7.0,66.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5223L
RENAULT,TRAFIC PASSENGER,MRE5423LH470,8.0,84.0,M 6,10.2,7.4,8.4,224.0,GO,F,  1600,MRE5423L
TOYOTA,HI ACE (117ch) D-4D 8PL,MJT5473FF240,8.0,86.0,M 5,10.8,7.1,8.5,224.0,GO,F,  1600,MJT5473F
VOLVO,XC90 D5 FAP (185ch) BVA6 5PL,MVV8814SR944,12.0,136.0,A 6,11.1,7.0,8.5,224.0,GO,F,  1600,MVV8814S
VOLVO,XC90 D5 FAP 7PL BVA6,MVV8814S5958,12.0,136.0,A 6,11.1,7.0,8.5,224.0,GO,F,  1600,MVV8814S
CITROEN,C5 Break 2.7 HDi V6 (208 ch) FAP BVA6,MCT7814MH293,13.0,150.0,A 6,11.9,6.5,8.5,225.0,GO,F,  1600,MCT7814M
HYUNDAI,SATELLITE 2.5 CRDi PACK Confort,MHY5726GN481,11.0,125.0,M 5,10.9,7.1,8.5,225.0,GO,F,  1600,MHY5726G
MERCEDES-BENZ,S 320 CDI BVA7,MMB79T2KV904,15.0,173.0,A 7,11.8,6.6,8.5,225.0,GO,F,  1600,MMB79T2K
NISSAN,INTERSTAR Combi  2.8t 8PL L2H2 2.2dCi (145ch) bvr6,MJN7623P8147,10.0,107.0,A 6,9.9,7.7,8.5,225.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi  3.5t 5PL L2H2 2.5dCi (145ch) BVR6,MJN7623PP260,10.0,107.0,A 6,9.9,7.7,8.5,225.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi  3.5t 5PL L2H22.2dCi (145ch) BVR6,MJN7623PG155,10.0,107.0,A 6,9.9,7.7,8.5,225.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi  3.5t 8PL L2H2 2.2dCi (145ch) BVR6,MJN7623PA149,10.0,107.0,A 6,9.9,7.7,8.5,225.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi  3.5t 8PL L2H2 2.5dCi (145ch) BVR6,MJN7623PJ254,10.0,107.0,A 6,9.9,7.7,8.5,225.0,GO,F,  1600,MJN7623P
NISSAN,INTERSTAR Combi  L2H2 2.8t 9PL 2.5dCi (145ch) BVR6,MJN7623P0236,10.0,107.0,A 6,9.9,7.7,8.5,225.0,GO,F,  1600,MJN7623P
