marque,modele_version,mine,cnit,carburant,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2,mois_annee
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D2957,639ZK3HL2C4B1C2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D2982,639ZK3HL2C6C1A1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D3958,639ZK3HL2C4B1D1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D3983,639ZK3HL2C6C1A2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D4959,639ZK3HL2C4B1D2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D4984,639ZK3HL2C6C1B1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D5960,639ZK3HL2C4B1E1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D5985,639ZK3HL2C6C1B2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D6961,639ZK3HL2C4B1E2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D6986,639ZK3HL2C6C1C1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D7962,639ZK3HL2C4C1A1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D7987,639ZK3HL2C6C1C2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D8963,639ZK3HL2C4C1A2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D8988,639ZK3HL2C6C1D1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D9964,639ZK3HL2C4C1B1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4D9989,639ZK3HL2C6C1D2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DA965,639ZK3HL2C4C1B2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DA990,639ZK3HL2C6C1E1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DB966,639ZK3HL2C4C1C1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DB991,639ZK3HL2C6C1E2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DC967,639ZK3HL2C4C1C2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DD932,639ZK3HL2C1B1A1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DD968,639ZK3HL2C4C1D1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DE933,639ZK3HL2C1B1A2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DE969,639ZK3HL2C4C1D2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DF934,639ZK3HL2C1B1B1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DG935,639ZK3HL2C1B1B2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DH936,639ZK3HL2C1B1C1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DJ937,639ZK3HL2C1B1C2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DJ938,639ZK3HL2C1B1D1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DK939,639ZK3HL2C1B1D2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DL940,639ZK3HL2C1B1E1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DM941,639ZK3HL2C1B1E2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DN942,639ZK3HL2C1C1A1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DP943,639ZK3HL2C1C1A2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DP944,639ZK3HL2C1C1B1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DQ945,639ZK3HL2C1C1B2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DQ970,639ZK3HL2C4C1E1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DR946,639ZK3HL2C1C1C1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DR971,639ZK3HL2C4C1E2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DS947,639ZK3HL2C1C1C2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DS972,639ZK3HL2C6B1A1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DT948,639ZK3HL2C1C1D1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DT973,639ZK3HL2C6B1A2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DU949,639ZK3HL2C1C1D2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DU974,639ZK3HL2C6B1B1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DV950,639ZK3HL2C1C1E1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DV975,639ZK3HL2C6B1B2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DW951,639ZK3HL2C1C1E2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DW976,639ZK3HL2C6B1C1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DX952,639ZK3HL2C4B1A1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DX977,639ZK3HL2C6B1C2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DY953,639ZK3HL2C4B1A2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DY978,639ZK3HL2C6B1D1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DZ954,639ZK3HL2C4B1B1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB56R4DZ979,639ZK3HL2C6B1D2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4D4501,639ZK3HL3E1A1A1,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4D5502,639ZK3HL3E1A1A2,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4D6503,639ZK3HL3E1A1B1,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4D7504,639ZK3HL3E1A1B2,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4D8505,639ZK3HL3E1A1C1,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4D9506,639ZK3HL3E1A1C2,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4DA507,639ZK3HL3E1A1D1,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4DB508,639ZK3HL3E1A1D2,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4DC509,639ZK3HL3E1A1E1,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.7t,MMB76N4DD510,639ZK3HL3E1A1E2,GO,10,110.0,A 5,11.4,7.2,8.8,232.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D1732,639ZK3HL2C1A2A1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D2733,639ZK3HL2C1A2A2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D3734,639ZK3HL2C1A2B1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D4735,639ZK3HL2C1A2B2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D5736,639ZK3HL2C1A2D1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D6737,639ZK3HL2C1A2D2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D7738,639ZK3HL2C1A2E1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D8739,639ZK3HL2C1A2E2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3D9740,639ZK3HL2C4A2A1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3DA741,639ZK3HL2C4A2A2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3DB742,639ZK3HL2C4A2B1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3DC743,639ZK3HL2C4A2B2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3DD744,639ZK3HL2C4A2D1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3DE745,639ZK3HL2C4A2D2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3DF746,639ZK3HL2C4A2E1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56N3DG747,639ZK3HL2C4A2E2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D0532,639ZK3HL2C1B2A2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D0568,639ZK3HL2C6B2D2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D1533,639ZK3HL2C1B2B1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D1569,639ZK3HL2C6B2E1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D2534,639ZK3HL2C1B2B2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D2570,639ZK3HL2C6B2E2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D3535,639ZK3HL2C1B2D1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D3571,639ZK3HL2C6C2A1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D4536,639ZK3HL2C1B2D2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D4572,639ZK3HL2C6C2A2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D5537,639ZK3HL2C1B2E1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D5573,639ZK3HL2C6C2B1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D6538,639ZK3HL2C1B2E2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D6574,639ZK3HL2C6C2B2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D7539,639ZK3HL2C1C2A1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D7575,639ZK3HL2C6C2D1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D8540,639ZK3HL2C1C2A2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D8576,639ZK3HL2C6C2D2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D9541,639ZK3HL2C1C2B1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3D9577,639ZK3HL2C6C2E1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DA542,639ZK3HL2C1C2B2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DA578,639ZK3HL2C6C2E2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DB543,639ZK3HL2C1C2D1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DC544,639ZK3HL2C1C2D2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DD545,639ZK3HL2C1C2E1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DE546,639ZK3HL2C1C2E2,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DF547,639ZK3HL2C4B2A1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DG548,639ZK3HL2C4B2A2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DH549,639ZK3HL2C4B2B1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DJ550,639ZK3HL2C4B2B2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DJ551,639ZK3HL2C4B2D1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DK552,639ZK3HL2C4B2D2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DL553,639ZK3HL2C4B2E1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DM554,639ZK3HL2C4B2E2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DN555,639ZK3HL2C4C2A1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DP556,639ZK3HL2C4C2A2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DP557,639ZK3HL2C4C2B1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DQ558,639ZK3HL2C4C2B2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DR559,639ZK3HL2C4C2D1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DS560,639ZK3HL2C4C2D2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DT561,639ZK3HL2C4C2E1,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DU562,639ZK3HL2C4C2E2,GO,11,110.0,M 6,12.7,7.9,9.6,254.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DV563,639ZK3HL2C6B2A1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DW564,639ZK3HL2C6B2A2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DX565,639ZK3HL2C6B2B1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DY566,639ZK3HL2C6B2B2,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DZ531,639ZK3HL2C1B2A1,GO,10,110.0,M 6,11.2,7.1,8.6,227.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG - 2.9t,MMB56S3DZ567,639ZK3HL2C6B2D1,GO,10,110.0,M 6,11.7,7.4,8.9,237.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DE511,639ZK3HL3E4A1A1,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DF512,639ZK3HL3E4A1A2,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DG513,639ZK3HL3E4A1B1,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DH514,639ZK3HL3E4A1B2,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DJ515,639ZK3HL3E4A1C1,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DJ516,639ZK3HL3E4A1C2,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DK517,639ZK3HL3E4A1D1,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DL518,639ZK3HL3E4A1D2,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DM519,639ZK3HL3E4A1E1,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
MERCEDES-BENZ,VITO 115 CDI EXTRA-LONG BVA - 2.7t,MMB76N4DN520,639ZK3HL3E4A1E2,GO,11,110.0,A 5,11.6,7.9,9.3,246.0,Janvier 2006
